altid,LMT_Date,LMT_Time,DOP,elevation,slope,sin_aspect,cos_aspect,veg_class,used
20038,5/13/2016,4:00,4.6,2067.73,44.7591,1.43062,0.0974679,Shrubland,0
20038,5/13/2016,16:01,3.4,1749.11,6.77913,0.380786,0.214778,Shrubland,0
20038,5/13/2016,20:03,5.8,2149.37,50.4921,1.70322,0.289032,Open Tree Canopy,0
20038,5/16/2016,0:00,4.4,1854.15,15.3311,1.52137,0.146668,Shrubland,0
20038,5/16/2016,20:00,3.2,1709.96,10.9357,1.54774,1.83665,Shrubland,0
20044,5/24/2016,20:00,3.4,1824.15,29.5271,0.219495,0.374851,Shrubland,0
20044,5/25/2016,4:00,2.2,1878.75,18.9102,2.68E-05,1.00732,Shrubland,0
20044,5/25/2016,8:00,2,1926.08,10.5373,0.0106338,0.854554,Shrubland,0
20044,5/25/2016,12:00,2.2,1856.97,12.9776,0.262783,0.324344,Shrubland,0
20044,5/30/2016,20:00,1.8,1896.38,23.3668,0.190742,0.412547,Shrubland,0
20044,6/4/2016,20:00,2.6,1866.73,10.9494,1.84755,1.53071,Shrubland,0
20044,6/7/2016,0:00,2.2,2510.79,69.4885,0.00959837,0.861781,Shrubland,0
20044,6/7/2016,4:00,1.8,1747.41,6.00304,1.68975,1.72405,Shrubland,0
20044,6/7/2016,8:00,2,1788.6,26.4844,1.05327,0.00141996,Shrubland,0
20044,6/7/2016,12:00,1.6,1834.96,48.6137,1.85291,1.52205,Shrubland,0
20044,6/7/2016,16:00,2,2203.45,106.346,1.74253,0.330188,Open Tree Canopy,0
20044,6/7/2016,20:00,3,1707.9,3.84802,1.72809,0.314519,Shrubland,0
20044,6/11/2016,8:00,3.2,2284.65,60.3116,0.485166,0.14271,Open Tree Canopy,0
20044,6/22/2016,0:00,5.2,2128.64,47.3587,0.292148,1.70636,Open Tree Canopy,0
20044,6/23/2016,0:00,1.4,1939.92,20.3982,0.854056,1.98929,Shrubland,0
20044,6/23/2016,4:00,2,2241.28,26.9211,0.74308,1.96643,Open Tree Canopy,0
20044,6/23/2016,8:00,2,1829.97,28.0739,1.33152,1.94345,Shrubland,0
20044,6/23/2016,12:00,2,1724.17,6.47409,0.360854,0.230915,Shrubland,0
20044,6/24/2016,16:00,2.2,1879.5,20.5926,1.06063,1.99816,Shrubland,0
20044,6/24/2016,20:00,1.6,1903.21,9.06107,0.729895,1.96283,Shrubland,0
20038_17,4/12/2017,20:00,4.6,1755.46,10.2435,1.79189,1.61066,Shrubland,0
20038_17,4/13/2017,20:00,2.8,1794.35,10.6475,1.77899,1.62704,Shrubland,0
20038_17,5/7/2017,12:00,2.2,1934.84,16.0271,0.191808,0.411081,Shrubland,0
20038_17,5/7/2017,16:01,2.2,1728.38,7.09734,0.00899482,0.866177,Shrubland,0
20038_17,5/7/2017,20:00,3.8,1877.91,17.9142,0.17991,0.427766,Shrubland,0
20038_17,5/8/2017,0:00,4,2189.73,32.0946,1.94108,1.3382,Open Tree Canopy,0
22951,4/15/2017,16:00,3.4,2219.34,41.2589,0.0487677,0.691524,Open Tree Canopy,0
22951,4/24/2017,20:00,4.8,1890.68,16.5543,0.00409013,1.09035,Shrubland,0
22951,4/25/2017,16:00,2.6,1916.22,29.4152,1.53876,1.84246,Shrubland,0
22951,5/6/2017,16:00,4,2204.42,35.6453,0.0602831,1.34195,Open Tree Canopy,0
22952,5/8/2017,0:00,4.2,1866.34,10.9787,1.96609,1.25822,Shrubland,0
22952,5/9/2017,0:00,2.2,2262.16,47.2991,0.939233,0.00184804,Open Tree Canopy,0
22952,5/9/2017,12:01,3.4,1791.4,14.532,1.37928,1.92528,Shrubland,0
22953,5/8/2017,0:00,4,2139.04,27.869,0.0792649,0.609812,Shrubland,0
20015,5/30/2016,20:00,2.2,1736.93,7.83361,0.266242,0.320589,Shrubland,0
20015,6/6/2016,0:00,2.4,1726.78,10.7586,1.00912,4.15E-05,Shrubland,0
20015,6/6/2016,20:01,5.4,1744.32,5.91588,1.65018,1.75978,Shrubland,0
20022,5/29/2016,16:00,2.2,1895.85,31.722,1.70734,1.70687,Shrubland,0
20022,5/30/2016,0:00,7,2488.35,21.4863,0.00927079,0.864149,Open Tree Canopy,0
20022,5/30/2016,20:00,1.8,1994.91,53.0095,1.87606,0.517792,Shrubland,0
20022,6/1/2016,20:00,2.4,2455.83,74.021,0.802804,0.0196359,Open Tree Canopy,0
20022,6/6/2016,20:00,3.8,1879.88,10.4245,1.14291,1.98974,Shrubland,0
20022,6/9/2016,0:00,3,2141.68,31.3605,0.851625,0.0110689,Shrubland,0
20022,6/21/2016,4:00,1.8,1943.2,54.7998,1.0217,1.99976,Shrubland,0
20022,6/21/2016,8:00,1.8,1793.35,4.09704,0.605952,0.08091,Shrubland,0
20022,6/21/2016,12:00,1.8,1916.07,44.7255,0.877828,1.99251,Open Tree Canopy,0
20022,6/25/2016,0:00,2,1847.73,30.7128,1.99555,1.09426,Shrubland,0
20034,6/3/2016,0:00,4.2,2462.24,56.0702,0.608947,1.92037,Open Tree Canopy,0
20034,6/22/2016,0:00,4.4,1781.59,8.52568,0.618929,0.0754541,Shrubland,0
20038,5/7/2016,0:00,3.6,1867.3,6.63774,0.185299,0.420118,Shrubland,0
20038,5/8/2016,20:00,3,2148.11,20.2769,0.310413,0.275797,Open Tree Canopy,0
20038,5/11/2016,0:02,3.6,1732.11,4.96796,0.255631,0.332232,Shrubland,0
20044,6/2/2016,4:00,2.2,1818.33,2.92918,0.275155,1.68891,Shrubland,0
20044,6/2/2016,8:00,6.4,1996.44,40.148,1.46641,0.115431,Shrubland,0
20044,6/2/2016,12:00,3.8,1879.96,18.2212,1.7059,1.70831,Shrubland,0
20044,6/3/2016,0:00,4.2,1883.45,25.3752,1.99955,1.02996,Shrubland,0
20044,6/6/2016,20:00,3.4,2174.85,13.9765,0.226332,0.366409,Open Tree Canopy,0
20044,6/15/2016,16:00,1.8,2061.85,51.0899,1.2383,0.0288091,Open Tree Canopy,0
20044,6/15/2016,20:00,6.6,1840.58,5.45677,1.81482,1.57971,Shrubland,0
20044,6/16/2016,0:01,2.4,2124.58,16.2617,0.117344,1.47002,Open Tree Canopy,0
20038_17,5/3/2017,20:00,5.8,2422.72,33.7738,0.00267285,0.926935,Open Tree Canopy,0
20038_17,5/4/2017,4:00,3,1787.95,19.5417,0.36818,0.224885,Shrubland,0
20038_17,5/4/2017,8:01,6,2318.33,36.5006,0.359204,0.232289,Open Tree Canopy,0
20038_17,5/4/2017,12:00,3.4,2395.46,59.0902,1.70405,0.289852,Open Tree Canopy,0
20038_17,5/4/2017,16:00,2.8,2206.66,35.5665,0.233234,0.358073,Open Tree Canopy,0
22951,4/13/2017,20:00,2.8,2351.84,129.99,1.99251,1.12217,Open Tree Canopy,0
22951,4/14/2017,0:00,2.2,2463.6,62.8677,1.21332,1.97698,Open Tree Canopy,0
22951,4/25/2017,20:00,2.2,2315.34,39.7407,0.841507,0.0126398,Open Tree Canopy,0
22952,5/7/2017,20:00,2.2,2212.35,36.6485,0.32469,0.262466,Open Tree Canopy,0
22952,5/8/2017,16:00,4.2,1791.36,24.183,0.251479,0.336889,Shrubland,0
22952,5/9/2017,4:00,3.8,2094.37,55.786,1.67073,0.258294,Open Tree Canopy,0
22952,5/9/2017,8:02,2.8,2251.69,63.8007,1.99996,1.00869,Open Tree Canopy,0
22952,5/10/2017,4:00,4.6,1890.12,6.32387,0.390483,1.79277,Shrubland,0
22952,5/10/2017,8:00,2.2,2279.3,37.6849,0.6587,0.0600456,Open Tree Canopy,0
22952,5/10/2017,12:00,2.2,2202.21,43.2332,0.258258,0.329314,Open Tree Canopy,0
22953,5/7/2017,0:00,3.8,1784.72,5.46431,0.716063,0.0411569,Shrubland,0
22953,5/7/2017,20:01,1.8,1734.59,7.55553,1.98881,0.850798,Shrubland,0
22953,5/8/2017,20:00,3,1766.7,5.6748,0.395744,1.79679,Shrubland,0
22953,5/12/2017,0:00,3.4,2228.08,53.3356,1.9281,1.37232,Open Tree Canopy,0
20015,5/31/2016,0:00,3.6,2475.16,52.1294,0.595337,1.91447,Open Tree Canopy,0
20015,5/31/2016,20:00,2.2,2066,34.0161,1.17711,0.0158095,Open Tree Canopy,0
20015,6/2/2016,0:00,3.4,2154.93,29.0624,1.24371,0.0301518,Shrubland,0
20015,6/3/2016,0:00,4.2,1745.68,10.1169,1.10925,1.99401,Shrubland,0
20015,6/6/2016,16:00,3.8,2432.6,39.3486,0.283372,0.302544,Open Tree Canopy,0
20022,5/29/2016,0:00,3.2,1741.3,12.2141,1.59407,0.195583,Shrubland,0
20022,5/31/2016,0:00,8.4,1756.17,11.3546,1.99383,0.889088,Shrubland,0
20022,5/31/2016,20:00,3.6,1926.16,34.9605,0.256978,0.330733,Shrubland,0
20022,6/2/2016,20:00,2.2,2393.69,57.7632,0.674929,1.94569,Open Tree Canopy,0
20022,6/6/2016,0:01,4.4,1755.02,26.2645,1.95256,0.695656,Shrubland,0
20022,6/6/2016,8:00,3,1752.35,25.487,0.129674,0.507523,Shrubland,0
20022,6/8/2016,0:00,3,1801.62,26.7597,1.86913,0.505424,Shrubland,0
20022,6/21/2016,16:00,3.8,1775.33,8.11982,0.639847,0.0671068,Shrubland,0
20022,6/22/2016,20:01,7.2,2334.8,81.719,1.65495,1.75567,Open Tree Canopy,0
20034,6/2/2016,0:00,2.2,1832.21,11.7832,1.99792,0.935474,Shrubland,0
20034,6/6/2016,0:00,2.2,1811.63,10.9048,0.0579223,0.664605,Shrubland,0
20034,6/8/2016,0:00,2.4,1834.42,6.98307,0.295399,0.290396,Shrubland,0
20034,6/21/2016,20:00,3.2,1861.46,7.44939,1.67152,1.74098,Shrubland,0
20038,5/3/2016,0:00,2.6,1859.45,10.6312,0.681396,0.0521122,Shrubland,0
20038,5/5/2016,0:00,2.8,1728.15,7.49006,1.98789,1.15517,Shrubland,0
20038,5/12/2016,20:00,5,2346.09,38.4398,0.0846706,0.597294,Open Tree Canopy,0
20044,5/31/2016,0:00,6,1733.51,3.46048,1.97889,0.7956,Shrubland,0
20044,5/31/2016,20:00,2.2,1815.03,17.4353,0.07868,0.611195,Shrubland,0
20044,6/1/2016,0:00,3.4,1807.13,8.8138,1.9546,0.702103,Shrubland,0
20044,6/2/2016,20:00,2.6,2285.71,52.2438,1.6591,1.75206,Open Tree Canopy,0
20044,6/5/2016,0:00,2.2,2255.57,35.7231,1.94383,1.33044,Open Tree Canopy,0
20044,6/6/2016,16:00,2.8,2077.96,72.6026,1.79365,1.60837,Shrubland,0
20044,6/8/2016,0:00,4.8,1969.16,77.314,0.266702,0.320092,Shrubland,0
20044,6/15/2016,4:00,1.6,2191.46,83.0665,1.9994,0.965415,Open Tree Canopy,0
20044,6/15/2016,8:00,1.6,1985.35,23.4443,0.35417,0.236519,Shrubland,0
20044,6/15/2016,12:00,2.6,2244.72,23.1318,0.392439,0.205727,Shrubland,0
20038_17,4/14/2017,0:00,3.6,1858.16,10.3236,0.774359,0.0257894,Shrubland,0
20038_17,5/4/2017,0:00,6.4,1858.74,6.40815,1.85063,1.52576,Shrubland,0
20038_17,5/5/2017,0:00,4.2,2192.92,80.5747,0.000472546,0.969262,Open Tree Canopy,0
20038_17,5/8/2017,20:00,4.6,1991.85,31.9986,0.489681,1.85999,Shrubland,0
20038_17,5/9/2017,4:00,2,1988.91,54.2061,0.0123511,1.15668,Shrubland,0
22951,4/13/2017,16:00,2.2,2042.76,70.7867,1.54255,1.84002,Shrubland,0
22951,4/25/2017,0:00,2,2264.27,52.4664,1.66249,1.74907,Open Tree Canopy,0
22951,5/6/2017,4:01,5,1978.87,45.9497,1.323,0.0536005,Shrubland,0
22951,5/6/2017,8:01,3.2,1967.76,33.8175,0.479609,1.85393,Herbaceous-Shrub Steppe,0
22951,5/6/2017,12:00,2.6,1762.89,15.9759,1.96114,0.723923,Shrubland,0
22952,5/7/2017,4:00,4.8,1743.94,9.17247,1.10639,0.00567561,Shrubland,0
22952,5/7/2017,12:00,2.4,1829.64,10.7106,1.81008,1.58632,Shrubland,0
22952,5/7/2017,16:00,2.8,1842.91,10.6655,1.99423,1.1073,Shrubland,0
22952,5/8/2017,20:00,2.8,2285.71,52.2438,1.6591,1.75206,Open Tree Canopy,0
22952,5/10/2017,16:00,2.6,1985.83,65.0701,0.363606,1.77136,Shrubland,0
20015,5/31/2016,4:00,3.2,1854.01,7.1892,0.011867,0.846399,Shrubland,0
20015,5/31/2016,8:00,7.4,2018.89,102.22,1.99825,0.940844,Shrubland,0
20015,5/31/2016,12:00,2.8,1805.56,6.30766,0.369692,0.223655,Shrubland,0
20015,5/31/2016,16:00,3.4,1850.5,8.55371,1.66366,1.74803,Shrubland,0
20015,6/1/2016,0:00,2.8,2032.14,47.6288,0.120006,0.525016,Shrubland,0
20015,6/1/2016,4:00,2.6,1770.08,7.98169,0.660279,1.94053,Shrubland,0
20015,6/1/2016,8:00,7,1757.48,5.21389,0.187258,0.417377,Shrubland,0
20015,6/1/2016,12:00,3.4,2341.55,64.7022,0.193329,1.591,Shrubland,0
20015,6/1/2016,16:02,5.4,1979.26,25.5498,1.18288,0.0168641,Shrubland,0
20015,6/1/2016,20:00,2.2,1840.91,7.60533,1.06132,1.99812,Shrubland,0
20015,6/6/2016,4:00,3,2480.14,53.4591,0.0877241,0.590424,Open Tree Canopy,0
20015,6/6/2016,8:00,3,2105.47,54.4937,1.35822,1.93364,Shrubland,0
20015,6/6/2016,12:00,6,1993.58,77.9669,0.00137734,0.947532,Shrubland,0
20015,6/8/2016,0:01,4.8,1733.72,4.26379,0.0118467,1.15347,Shrubland,0
20015,6/8/2016,4:00,2.4,1849.89,7.15671,0.617823,1.92409,Shrubland,0
20015,6/8/2016,8:00,3.4,2115.02,48.0983,0.22316,1.6297,Shrubland,0
20015,6/8/2016,12:00,2.6,2040.12,20.3338,1.81071,0.414549,Shrubland,0
20022,5/26/2016,0:00,5.2,2250.51,54.7916,0.912909,0.00379962,Open Tree Canopy,0
20022,5/29/2016,4:00,3.2,1850.97,14.3187,1.65512,0.244477,Shrubland,0
20022,5/29/2016,8:00,2.8,1758.2,14.3757,1.84923,1.52802,Shrubland,0
20022,5/29/2016,12:00,3.6,1836.55,14.4365,0.000861645,0.958497,Shrubland,0
20022,5/31/2016,4:00,4.2,1838.66,13.3224,0.704161,1.95524,Shrubland,0
20022,5/31/2016,8:00,3.4,2151.74,77.5892,1.74263,1.66971,Shrubland,0
20022,5/31/2016,12:00,2.8,1835.8,8.12034,0.16293,0.452904,Shrubland,0
20022,5/31/2016,16:00,3.2,1960.13,60.7604,1.33026,0.0561097,Herbaceous-Shrub Steppe,0
20022,6/1/2016,4:00,2.6,1797.1,4.91609,0.611436,0.0785782,Shrubland,0
20022,6/1/2016,8:00,7.6,1822.99,8.30899,0.234315,0.356785,Shrubland,0
20022,6/1/2016,12:00,3.6,1977.65,39.8325,1.44062,0.102307,Open Tree Canopy,0
20022,6/1/2016,16:00,3.4,2339.1,78.1735,1.83436,1.55122,Open Tree Canopy,0
20022,6/2/2016,0:00,2.2,1930.09,67.6309,1.70911,0.294899,Shrubland,0
20022,6/2/2016,4:01,2.4,1831.28,4.77993,0.096639,1.42888,Shrubland,0
20022,6/2/2016,8:00,6.4,2360.47,51.8169,0.653828,0.061829,Open Tree Canopy,0
20022,6/2/2016,12:00,3.6,1933.16,28.2747,1.96116,1.27599,Shrubland,0
20022,6/2/2016,16:00,2.2,2340.1,54.2955,0.0870389,0.591953,Open Tree Canopy,0
20022,6/3/2016,4:00,2.8,1916.56,37.1496,1.89732,0.558617,Shrubland,0
20022,6/3/2016,8:00,8.6,2186.27,75.27,0.0735985,0.623463,Open Tree Canopy,0
20022,6/3/2016,12:00,2.8,2235.29,59.4462,1.76842,1.63994,Shrubland,0
20022,6/3/2016,16:00,4.2,1843.31,4.10498,0.212936,1.61687,Shrubland,0
20022,6/5/2016,4:00,3,1804.77,9.17319,0.495021,1.86313,Shrubland,0
20022,6/5/2016,8:00,2.4,1779.82,11.5486,1.76207,1.6475,Shrubland,0
20022,6/5/2016,16:01,2.4,1976.26,48.0287,0.763613,0.0283411,Shrubland,0
20022,6/6/2016,4:00,2.4,2213.45,104.527,0.00406134,1.09003,Shrubland,0
20022,6/6/2016,12:00,2.6,1904.39,63.5567,1.56623,1.82425,Shrubland,0
20022,6/6/2016,16:00,3.2,1908.64,51.2534,1.97759,0.789493,Shrubland,0
20022,6/10/2016,4:00,5,1787.34,14.9899,1.63729,1.77062,Shrubland,0
20022,6/10/2016,8:00,3,1900.45,31.2532,1.20854,0.0219871,Shrubland,0
20022,6/10/2016,12:00,3.6,1934.27,52.853,1.85929,1.51149,Shrubland,0
20022,6/19/2016,4:00,1.6,2330.37,76.2288,1.63547,1.77213,Open Tree Canopy,0
20022,6/19/2016,8:00,2.8,2349.82,51.4102,1.79346,1.60863,Open Tree Canopy,0
20022,6/19/2016,12:00,3,1923.02,49.6817,1.82896,1.55931,Shrubland,0
20022,6/20/2016,4:00,2.4,1979.49,35.6841,0.446765,1.83303,Shrubland,0
20022,6/20/2016,8:00,2.2,1768.61,6.79254,1.88032,1.47439,Shrubland,0
20022,6/20/2016,12:00,2.6,1771.79,3.83454,0.23425,0.356861,Shrubland,0
20022,6/22/2016,4:00,2.2,1898.35,79.42,0.858084,0.0101213,Shrubland,0
20022,6/22/2016,8:00,2.6,1874.79,56.0824,0.00416625,0.908812,Shrubland,0
20022,6/22/2016,12:00,3.4,2004.3,64.1462,1.99322,0.883727,Shrubland,0
20022,6/23/2016,0:00,5.4,1968.72,64.8389,0.501602,0.133052,Shrubland,0
20022,6/23/2016,4:00,2.6,1867.83,28.5254,0.986548,1.99991,Shrubland,0
20022,6/23/2016,8:00,2.6,2304.66,84.461,0.123921,0.517833,Shrubland,0
20034,5/31/2016,0:01,4.4,1955.29,60.1557,1.9899,0.858213,Shrubland,0
20038,5/4/2016,0:00,2.6,1990.82,42.7912,1.76037,1.64949,Shrubland,0
20038,5/4/2016,20:00,2.4,1936.5,50.501,1.22813,0.0263705,Shrubland,0
20044,5/31/2016,4:00,2.6,1842.57,6.37079,0.00523645,0.897797,Shrubland,0
20044,5/31/2016,8:00,3.4,1788.4,19.8732,0.133046,0.501612,Shrubland,0
20044,5/31/2016,12:00,2.2,1982.13,20.6761,0.255445,0.332439,Shrubland,0
20044,5/31/2016,16:00,3.4,2016,70.776,1.98952,0.855614,Shrubland,0
20044,6/1/2016,4:01,2.6,2009.74,44.4807,1.85105,0.474907,Shrubland,0
20044,6/1/2016,8:00,7,1831.87,6.3049,1.92014,1.3916,Shrubland,0
20044,6/1/2016,12:01,4.4,1964.65,92.7061,0.311908,1.72562,Shrubland,0
20044,6/1/2016,16:00,3.4,2061.96,103.615,1.39982,1.9166,Shrubland,0
20044,6/1/2016,20:00,2.2,2010.53,50.5408,1.70096,1.7132,Shrubland,0
20044,6/2/2016,0:00,4.6,1822.5,8.67599,1.99935,0.964082,Shrubland,0
20044,6/2/2016,16:01,3,1801.01,15.2189,1.93003,1.36749,Shrubland,0
20044,6/3/2016,4:00,2.6,1760.48,9.06115,1.98343,1.18127,Shrubland,0
20044,6/3/2016,8:00,3.2,1944.38,73.6886,1.84069,1.54152,Shrubland,0
20044,6/3/2016,12:01,2.4,2125.45,58.6352,0.282452,0.303491,Open Tree Canopy,0
20044,6/3/2016,16:00,2.6,2252.77,72.2017,1.56418,0.17435,Shrubland,0
20044,6/3/2016,20:00,1.8,1832.78,6.07573,0.0532361,1.32193,Shrubland,0
20044,6/4/2016,0:00,2.2,1781.79,4.50983,0.0793731,1.39044,Shrubland,0
20044,6/4/2016,4:00,2,1842.53,9.12107,0.0865149,0.593128,Shrubland,0
20044,6/4/2016,8:00,2.4,2444.44,34.933,0.311505,1.72524,Open Tree Canopy,0
20044,6/4/2016,12:00,1.8,1772.46,7.38983,1.82983,1.55802,Shrubland,0
20044,6/5/2016,16:00,2.4,1987.95,34.6539,0.127747,1.48905,Shrubland,0
20044,6/5/2016,20:01,2.2,1839.37,11.671,0.735803,1.96447,Shrubland,0
20044,6/6/2016,0:00,2.2,2008,54.4012,1.11278,1.99362,Open Tree Canopy,0
20044,6/6/2016,4:01,2.4,1847.85,13.3669,0.169869,0.442432,Shrubland,0
20044,6/6/2016,8:00,4.2,2089.89,75.1871,1.38282,0.0761781,Open Tree Canopy,0
20044,6/6/2016,12:00,4.2,1851.72,10.8613,1.32148,1.94692,Shrubland,0
20044,6/12/2016,4:00,2.2,2256.66,82.134,0.692032,1.9514,Open Tree Canopy,0
20044,6/12/2016,8:00,2.8,2004.56,80.6822,1.66589,0.253946,Open Tree Canopy,0
20044,6/12/2016,12:00,2.6,1887.56,41.373,0.106864,0.550214,Shrubland,0
20044,6/13/2016,0:00,1.6,1946.46,12.3598,1.61315,1.78997,Shrubland,0
20044,6/16/2016,4:00,2.2,1831.88,5.84571,0.00162315,0.943047,Shrubland,0
20044,6/16/2016,8:00,1.4,1979.07,38.3668,1.36169,1.9323,Shrubland,0
20044,6/16/2016,12:00,1.8,1881.57,43.2295,1.71719,1.69688,Shrubland,0
20044,6/21/2016,4:00,2.6,1791.52,8.26449,0.216382,0.378757,Shrubland,0
20044,6/21/2016,8:00,4,2315.4,78.8168,1.9792,1.2029,Open Tree Canopy,0
20044,6/21/2016,12:00,6.4,1920.95,21.6668,0.802639,0.0196691,Shrubland,0
20044,6/21/2016,16:00,2.4,1752.81,42.0773,0.0988294,1.43346,Shrubland,0
20044,6/22/2016,4:00,2,1835.96,6.76697,1.77887,0.37281,Shrubland,0
20044,6/22/2016,8:00,3.8,1771.19,3.14831,1.28998,0.0429665,Shrubland,0
20044,6/22/2016,12:00,3,1892.14,50.5742,0.819376,1.98355,Sparsely Vegetated,0
20038_17,5/4/2017,20:00,2.4,2359.55,33.0406,1.97744,1.21121,Open Tree Canopy,0
20038_17,5/5/2017,4:00,2.6,2378.19,37.1631,0.0404885,1.28167,Open Tree Canopy,0
20038_17,5/9/2017,0:00,4,2048.95,83.5706,0.353663,0.236948,Open Tree Canopy,0
22951,4/14/2017,20:00,2.8,1950.46,46.4909,1.52505,0.148928,Shrubland,0
22951,4/26/2017,0:00,2.6,1983.97,55.938,0.0449581,0.703529,Open Tree Canopy,0
22951,5/5/2017,16:00,2.6,2136.96,60.7278,1.16374,1.9865,Shrubland,0
22952,5/4/2017,20:00,6.8,1811.53,8.91967,0.877474,0.00753474,Shrubland,0
22952,5/10/2017,20:00,2,1839.62,15.3881,0.261627,1.67439,Shrubland,0
22952,5/11/2017,4:01,5.2,1967.62,98.4794,1.54436,1.83885,Shrubland,0
22952,5/11/2017,8:00,2.8,2366.35,38.6167,1.82083,1.57117,Open Tree Canopy,0
22952,5/11/2017,12:00,3,1883.44,32.5426,1.88193,0.528618,Shrubland,0
22952,5/11/2017,16:00,3.6,1756.91,6.24733,0.0310425,1.24723,Shrubland,0
22953,5/9/2017,0:00,7.8,1987.76,57.5136,0.330697,1.74299,Open Tree Canopy,0
22953,5/9/2017,4:00,6.6,1853.81,16.3416,0.0178332,1.18801,Shrubland,0
22953,5/12/2017,4:00,3.8,2023.54,69.2593,0.415555,0.188567,Shrubland,0
22953,5/12/2017,8:00,2.2,1815.41,13.0896,0.0990688,1.43396,Shrubland,0
22953,5/12/2017,12:00,2.2,1906.56,24.4977,0.0347373,0.738718,Shrubland,0
22953,5/12/2017,16:00,1.6,1962.02,63.2041,0.828544,0.0148082,Shrubland,0
22953,5/13/2017,4:00,4.2,1783.5,1.91685,0.0497851,0.688405,Shrubland,0
22953,5/13/2017,8:00,3.2,2406.56,40.7673,1.37865,1.92554,Herbaceous-Shrub Steppe,0
22953,5/19/2017,4:00,8.8,2340.18,38.0703,0.380186,0.215251,Open Tree Canopy,0
22953,5/19/2017,8:00,3.8,1871.42,16.6374,0.245909,0.34323,Shrubland,0
22953,5/19/2017,12:00,3.2,2132.86,83.4192,1.60776,0.205879,Open Tree Canopy,0
22953,5/19/2017,16:00,1.8,1803.6,8.79902,0.818174,1.98333,Shrubland,0
20022,6/5/2016,12:00,4.4,1942.67,28.8063,0.569971,1.90282,Shrubland,0
20022,6/19/2016,16:00,2.8,1781.2,10.1931,1.82299,1.56805,Shrubland,0
20022,6/22/2016,16:00,2.8,1822.22,5.13581,1.9722,0.765852,Shrubland,0
20022,6/23/2016,12:00,3.2,1818.63,12.0114,0.0727276,0.625613,Shrubland,0
20022,6/23/2016,16:00,4,1844.97,12.2656,0.00733334,0.879116,Shrubland,0
20038,5/17/2016,0:01,3.8,1849.63,17.9607,1.80867,0.411733,Shrubland,0
20044,6/4/2016,16:01,3,1794.52,14.7773,1.93916,1.34348,Shrubland,0
20044,6/5/2016,4:00,2.6,1828.42,6.01584,1.98359,0.819579,Shrubland,0
20044,6/5/2016,8:00,2.4,1762.25,15.3759,0.371205,1.77757,Shrubland,0
20044,6/5/2016,12:00,2.8,1935.25,40.3267,1.19447,1.98091,Shrubland,0
20044,6/12/2016,0:00,2,2351.39,42.4919,0.505038,1.86891,Open Tree Canopy,0
20044,6/12/2016,16:01,7.6,1882.99,17.4426,0.310215,0.275986,Shrubland,0
20044,6/12/2016,20:00,3,1765.84,9.17864,1.12278,1.99243,Shrubland,0
20044,6/15/2016,0:00,8,1988.52,56.2835,0.427751,0.17992,Shrubland,0
20044,6/21/2016,20:01,4.4,1758.55,7.12349,1.99403,1.1091,Shrubland,0
20044,6/22/2016,16:00,2.8,1895.54,37.943,0.202315,0.396926,Shrubland,0
20044,6/22/2016,20:00,3,2286.71,52.4807,0.243101,0.346469,Open Tree Canopy,0
20038_17,5/5/2017,8:00,1.6,1787.64,11.4186,1.22742,1.9738,Shrubland,0
20038_17,5/5/2017,12:00,3.6,1899.09,44.5223,1.99367,0.887644,Shrubland,0
20038_17,5/5/2017,16:00,3.6,1830.78,8.20341,1.77572,1.63108,Shrubland,0
20038_17,5/5/2017,20:00,2.2,1820.83,5.95785,0.76787,0.0273153,Shrubland,0
20038_17,5/7/2017,0:00,3.8,1867.87,18.7035,1.61853,1.78576,Shrubland,0
22951,4/12/2017,0:01,3.8,1828.52,5.95483,1.24666,1.9691,Shrubland,0
22951,4/12/2017,4:01,4.2,1795.47,6.35576,0.00578463,1.1074,Shrubland,0
22951,4/12/2017,8:00,3.6,1759.51,6.45351,0.244809,0.344495,Shrubland,0
22951,4/12/2017,12:00,3.4,2128.34,64.6826,1.22025,1.97544,Open Tree Canopy,0
22951,4/12/2017,16:00,2.4,1781.92,7.94773,0.99416,1.70E-05,Shrubland,0
22951,4/13/2017,4:00,3.4,2362.46,59.7157,0.608096,0.0799937,Open Tree Canopy,0
22951,4/13/2017,8:00,2.2,2017.49,48.2357,0.464391,0.155534,Open Tree Canopy,0
22951,4/13/2017,12:00,3.4,2068.66,51.9056,1.48963,0.128069,Open Tree Canopy,0
22951,4/15/2017,8:00,2.6,1758.16,7.3409,1.95772,1.28771,Shrubland,0
22951,4/15/2017,12:00,1.8,2184.66,92.1624,1.03651,0.000666738,Open Tree Canopy,0
22951,4/30/2017,20:00,2,1960.7,54.1622,1.93143,1.36391,Shrubland,0
22952,5/5/2017,0:00,6.6,2198.56,66.0786,1.69466,1.71934,Open Tree Canopy,0
22952,5/5/2017,4:00,5.4,1846.1,14.4122,1.29205,1.9564,Shrubland,0
22952,5/5/2017,8:00,2.6,1846.32,13.5741,1.99331,1.11547,Shrubland,0
22952,5/5/2017,12:00,2.6,2195.46,43.7729,0.747048,1.96748,Open Tree Canopy,0
22952,5/6/2017,4:01,3.8,2183.16,54.2432,0.364467,0.227926,Open Tree Canopy,0
22952,5/6/2017,8:01,5.8,1845.66,18.4839,1.9404,0.659919,Shrubland,0
22952,5/6/2017,12:00,2.6,1799.18,5.14143,0.0631272,1.34967,Shrubland,0
